,ghostUp,ghostDown,ghostLeft,ghostRight,wallUp,wallDown,wallLeft,wallRight,foodUp,foodDown,foodLeft,foodRight,emptyUp,emptyDown,emptyLeft,emptyRight,nearestFood,nearestGhost,nearestCapsule,legalPositionUp,legalPositionDown,legalPositionULeft,legalPositionRight,pacmanPositionX,pacmanPositionY,lastAction,labelNextAction
1404,False,False,False,False,False,True,False,True,False,False,True,False,1,1,1,1,0.5,0.09090909090909091,0.1,True,False,True,False,0.9,0.14285714285714285,None,2
1405,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.1,0.125,False,False,True,True,0.85,0.14285714285714285,None,2
1406,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.1111111111111111,0.16666666666666666,False,False,True,True,0.8,0.14285714285714285,None,2
1407,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.125,0.25,True,False,True,True,0.75,0.14285714285714285,None,0
1408,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.2,0.125,0.3333333333333333,True,True,False,False,0.75,0.2857142857142857,None,1
1409,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0.25,True,False,True,True,0.75,0.14285714285714285,None,2
1410,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.16666666666666666,0.2,False,False,True,True,0.7,0.14285714285714285,None,2
1411,False,False,False,False,False,True,False,False,True,False,False,False,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,False,True,True,0.65,0.14285714285714285,None,0
1412,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.14285714285714285,0.14285714285714285,True,True,False,False,0.65,0.2857142857142857,None,0
1413,False,False,False,False,False,False,False,True,True,False,True,False,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,True,True,False,0.65,0.42857142857142855,None,2
1414,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0.14285714285714285,False,False,True,True,0.6,0.42857142857142855,None,2
1415,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0.1111111111111111,False,False,True,True,0.55,0.42857142857142855,None,2
1416,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.14285714285714285,0.1,True,False,True,True,0.5,0.42857142857142855,None,2
1417,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0.1,True,False,True,True,0.45,0.42857142857142855,None,2
1418,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.14285714285714285,0.1111111111111111,False,False,True,True,0.4,0.42857142857142855,None,2
1419,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.125,0.125,False,False,True,True,0.35,0.42857142857142855,None,2
1420,False,False,False,False,False,False,True,False,True,True,False,False,1,1,1,1,1.0,0.2,0.16666666666666666,True,True,False,True,0.3,0.42857142857142855,None,1
1421,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.25,0.14285714285714285,True,True,False,False,0.3,0.2857142857142857,None,1
1422,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1.0,1.0,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,0
1423,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.5,0.5,0.14285714285714285,True,True,False,False,0.3,0.2857142857142857,None,0
1424,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1.0,0.25,0.16666666666666666,True,True,False,True,0.3,0.42857142857142855,None,0
1425,False,False,False,False,False,False,False,True,True,False,True,False,1,1,1,1,1.0,0.16666666666666666,0.16666666666666666,True,True,True,False,0.3,0.5714285714285714,None,2
1426,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1.0,0.14285714285714285,0.2,True,False,True,True,0.25,0.5714285714285714,None,0
1427,False,False,False,False,True,False,False,False,False,False,True,True,1,1,1,1,1.0,0.125,0.2,False,True,True,True,0.25,0.7142857142857143,None,2
1428,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1.0,0.2,0.3333333333333333,False,True,True,True,0.2,0.7142857142857143,None,2
1429,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.3333333333333333,0.2,False,False,True,True,0.15,0.7142857142857143,None,3
1430,False,False,False,False,True,False,False,False,False,True,False,False,1,1,1,1,1.0,0.3333333333333333,0.3333333333333333,False,True,True,True,0.2,0.7142857142857143,None,1
1431,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1.0,0.5,0.3333333333333333,True,True,False,True,0.2,0.5714285714285714,None,1
1432,False,False,False,False,False,False,False,True,False,True,False,False,1,1,1,1,1.0,0.5,0.5,True,True,True,False,0.2,0.42857142857142855,None,1
1433,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0.5,0.25,0.3333333333333333,True,True,False,False,0.2,0.2857142857142857,None,1
1434,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1.0,0.2,0.25,True,False,True,True,0.2,0.14285714285714285,None,2
1435,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.2,0.2,False,False,True,True,0.15,0.14285714285714285,None,2
1436,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0.5,0.16666666666666666,0.14285714285714285,False,False,True,True,0.1,0.14285714285714285,None,2
1437,False,False,False,False,False,True,True,False,True,False,False,False,1,1,1,1,1.0,0.1,0.1,True,False,False,True,0.05,0.14285714285714285,None,0
1438,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.09090909090909091,0.08333333333333333,True,True,False,False,0.05,0.2857142857142857,None,0
1439,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.1111111111111111,0.07692307692307693,True,True,False,False,0.05,0.42857142857142855,None,0
1440,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1.0,0.2,0.09090909090909091,True,True,False,False,0.05,0.5714285714285714,None,0
1441,False,False,False,False,True,False,True,False,False,False,False,True,1,1,1,1,0.5,0.5,0.1,False,True,False,True,0.05,0.7142857142857143,None,1
1442,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.3333333333333333,1.0,0.09090909090909091,True,True,False,False,0.05,0.5714285714285714,None,1
1443,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.2,1.0,0.07692307692307693,True,True,False,False,0.05,0.42857142857142855,None,1
1444,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.14285714285714285,1.0,0.08333333333333333,True,True,False,False,0.05,0.2857142857142857,None,1
1445,False,False,False,False,False,True,True,False,False,False,False,False,1,1,1,1,0.125,1.0,0.1,True,False,False,True,0.05,0.14285714285714285,None,3
1446,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.2,0.5,0.14285714285714285,False,False,True,True,0.1,0.14285714285714285,None,3
1447,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.5,0.2,False,False,True,True,0.15,0.14285714285714285,None,3
1448,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.5,0.25,True,False,True,True,0.2,0.14285714285714285,None,3
1449,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.3333333333333333,0.5,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,3
1450,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1.0,0.5,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,3
1451,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1.0,0.5,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,3
1452,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.2,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,3
1453,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.1111111111111111,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,3
1454,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.09090909090909091,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,2
1455,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.09090909090909091,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,2
1456,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.1,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
1457,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.1111111111111111,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,3
1458,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.1,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
1459,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.14285714285714285,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,3
1460,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.125,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,3
1461,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.1111111111111111,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,3
1462,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.09090909090909091,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,2
1463,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.09090909090909091,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,3
1464,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,2
1465,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.09090909090909091,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,3
1466,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.09090909090909091,0.08333333333333333,False,False,True,True,0.5,0.14285714285714285,None,2
1467,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1,0.07142857142857142,0.08333333333333333,False,False,True,True,0.45,0.14285714285714285,None,2
1468,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.1111111111111111,0.07692307692307693,0.09090909090909091,False,False,True,True,0.4,0.14285714285714285,None,2
1469,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.1,0.1111111111111111,False,False,True,True,0.35,0.14285714285714285,None,2
1470,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0.16666666666666666,True,False,True,True,0.3,0.14285714285714285,None,2
1471,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,False,False,True,True,0.25,0.14285714285714285,None,2
1472,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.16666666666666666,0.25,True,False,True,True,0.2,0.14285714285714285,None,0
1473,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,True,True,False,False,0.2,0.2857142857142857,None,0
1474,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0.5,True,True,True,False,0.2,0.42857142857142855,None,2
1475,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
1476,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.2,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
1477,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
1478,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.25,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,1
1479,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.16666666666666666,0.5,0.05263157894736842,True,True,False,False,0.2,0.2857142857142857,None,1
1480,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0.14285714285714285,0.1,0.058823529411764705,True,False,True,True,0.2,0.14285714285714285,None,0
1481,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0.16666666666666666,0.09090909090909091,0.05263157894736842,True,True,False,False,0.2,0.2857142857142857,None,0
1482,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.09090909090909091,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
1483,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
1484,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.1111111111111111,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
1485,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
1486,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
1487,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
1488,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.25,0.16666666666666666,0.047619047619047616,True,True,True,False,0.2,0.42857142857142855,None,2
1489,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0.5,0.5,0.5,False,False,False,True,0.15,0.42857142857142855,None,3
